"STUID","Y1E_ST1_1","Y1E_ST21_1","Y1E_ST21_2","Y1E_ST21_3","Y1E_ST25_1","Y1E_ST25_2","Y1E_ST25_3","Y1E_ST25_4","Y1E_ST25_5","Y1E_ENG_VS","Y1E_KOR_VS","Y1E_MATH_VS","Y1E_ST21_1R","Y1E_ST21_2R","Y1E_ST21_3R","성장신념","수업태도","학업성취도"
13184,1,5,1,1,4,4,3,5,5,376.16,318.19,466.85,1,5,5,2.33333333333333,4.2,387.066666666667
13185,1,1,1,1,3,5,3,5,3,383.65,365.82,495.57,5,5,5,5,3.8,415.013333333333
13186,1,1,1,1,5,5,5,5,5,492.19,381.7,450.43,5,5,5,5,5,441.44
13187,1,2,2,2,3,4,3,2,2,421.08,345.97,466.85,4,4,4,4,2.8,411.3
13188,1,1,1,1,5,5,4,4,5,342.48,342,372.47,5,5,5,5,4.6,352.316666666667
13189,1,5,1,1,3,5,4,1,5,376.16,369.79,434.02,1,5,5,2.33333333333333,3.6,393.323333333333
13190,1,1,5,1,4,4,4,3,3,492.19,318.19,421.71,5,1,5,5,3.6,410.696666666667
13191,1,1,1,1,5,5,4,4,5,421.08,361.85,524.3,5,5,5,5,4.6,435.743333333333
13192,2,2,2,2,4,3,5,2,4,492.19,381.7,651.5,4,4,4,4,3.6,508.463333333333
13193,2,3,3,3,4,4,5,3,4,368.68,318.19,421.71,3,3,3,3,4,369.526666666667
13194,2,1,1,1,5,5,5,4,4,383.65,421.39,495.57,5,5,5,5,4.6,433.536666666667
13195,2,1,1,1,5,5,5,4,4,492.19,413.45,466.85,5,5,5,5,4.6,457.496666666667
13196,2,1,1,1,4,4,4,4,4,492.19,433.3,594.05,5,5,5,5,4,506.513333333333
13197,2,1,1,1,4,4,3,3,4,346.22,286.43,339.64,5,5,5,5,3.6,324.096666666667
13198,2,2,2,2,4,4,4,3,4,421.08,413.45,421.71,4,4,4,4,3.8,418.746666666667
13199,2,1,1,1,4,4,5,3,3,492.19,389.64,450.43,5,5,5,5,3.8,444.086666666667
13200,2,5,5,5,3,4,4,4,3,383.65,290.4,450.43,1,1,1,1,3.6,374.826666666667
13201,2,1,1,1,4,4,2,3,4,357.45,334.07,392.98,5,5,5,5,3.4,361.5
13202,2,1,2,2,5,5,5,2,4,492.19,433.3,594.05,5,4,4,4.66666666666667,4.2,506.513333333333
13203,2,1,1,1,5,4,4,1,5,383.65,353.91,495.57,5,5,5,5,3.8,411.043333333333
13204,2,2,3,1,4,5,4,2,3,421.08,413.45,466.85,4,3,5,4.33333333333333,3.6,433.793333333333
13205,2,1,1,1,5,5,5,5,5,383.65,338.04,372.47,5,5,5,5,5,364.72
13206,2,1,2,1,5,5,2,2,4,376.16,385.67,434.02,5,4,5,5,3.6,398.616666666667
13207,2,2,1,1,4,4,5,4,4,383.65,469.03,524.3,4,5,5,4.33333333333333,4.2,458.993333333333
13208,1,1,1,1,4,4,4,3,3,372.42,353.91,450.43,5,5,5,5,3.6,392.253333333333
13209,1,1,1,1,5,5,5,3,4,372.42,365.82,450.43,5,5,5,5,4.4,396.223333333333
13210,1,4,2,1,4,4,4,3,4,492.19,365.82,450.43,2,4,5,3,3.8,436.146666666667
13211,1,3,2,1,5,5,5,4,4,492.19,413.45,594.05,3,4,5,3.66666666666667,4.6,499.896666666667
13212,1,5,2,1,4,3,3,3,2,492.19,453.15,651.5,1,4,5,2.33333333333333,3,532.28
13213,1,3,4,2,4,4,3,3,3,421.08,389.64,434.02,3,2,4,3.33333333333333,3.4,414.913333333333
13214,1,3,2,1,4,2,2,2,4,342.48,334.07,339.64,3,4,5,3.66666666666667,2.8,338.73
13215,1,2,1,1,5,3,5,3,3,492.19,401.55,594.05,4,5,5,4.33333333333333,3.8,495.93
13216,1,1,1,1,3,5,2,1,1,421.08,338.04,434.02,5,5,5,5,2.4,397.713333333333
13217,1,1,2,2,2,3,2,4,4,372.42,389.64,421.71,5,4,4,4.66666666666667,3,394.59
13218,1,1,1,1,4,4,4,5,3,421.08,433.3,466.85,5,5,5,5,4,440.41
13219,1,4,4,1,4,4,3,5,5,383.65,469.03,434.02,2,2,5,3,4.2,428.9
13220,1,1,1,1,4,4,5,1,5,492.19,401.55,565.33,5,5,5,5,3.8,486.356666666667
13221,1,4,4,4,5,5,3,4,2,421.08,345.97,594.05,2,2,2,2,3.8,453.7
13222,1,2,2,2,4,4,4,2,2,376.16,365.82,466.85,4,4,4,4,3.2,402.943333333333
13223,2,1,1,1,4,3,3,3,3,383.65,385.67,392.98,5,5,5,5,3.2,387.433333333333
13224,2,2,2,2,3,3,2,3,2,492.19,413.45,651.5,4,4,4,4,2.6,519.046666666667
13225,2,3,3,3,3,4,4,4,4,368.68,449.18,372.47,3,3,3,3,3.8,396.776666666667
13226,2,4,4,4,4,4,3,4,3,421.08,322.16,339.64,2,2,2,2,3.6,360.96
13227,2,2,2,1,4,4,4,3,4,346.22,342,405.29,4,4,5,4.33333333333333,3.8,364.503333333333
13228,2,1,1,1,4,4,5,3,3,383.65,449.18,594.05,5,5,5,5,3.8,475.626666666667
13229,2,1,1,1,3,3,2,2,3,376.16,373.76,327.33,5,5,5,5,2.6,359.083333333333
13230,2,3,2,2,3,3,3,3,3,421.08,361.85,392.98,3,4,4,3.33333333333333,3,391.97
13231,2,2,2,2,3,3,4,2,3,383.65,401.55,450.43,4,4,4,4,3,411.876666666667
13232,2,5,4,2,4,4,5,4,5,421.08,338.04,434.02,1,2,4,2,4.4,397.713333333333
13233,2,1,2,2,4,4,3,3,4,421.08,389.64,524.3,5,4,4,4.66666666666667,3.6,445.006666666667
13234,2,1,1,1,4,4,4,4,4,492.19,433.3,495.57,5,5,5,5,4,473.686666666667
13235,2,5,4,2,5,5,4,4,4,383.65,433.3,466.85,1,2,4,2,4.4,427.933333333333
13236,2,1,1,1,4,4,3,1,2,492.19,421.39,434.02,5,5,5,5,2.8,449.2
13237,2,4,3,3,5,4,5,3,4,357.45,286.43,327.33,2,3,3,2.33333333333333,4.2,323.736666666667
13238,2,1,1,1,4,5,3,5,4,383.65,469.03,450.43,5,5,5,5,4.2,434.37
13239,2,2,1,1,4,5,3,5,2,376.16,441.24,565.33,4,5,5,4.33333333333333,3.8,460.91
13240,1,2,2,2,4,4,3,4,2,421.08,449.18,524.3,4,4,4,4,3.4,464.853333333333
13241,1,1,1,1,5,5,4,5,1,368.68,322.16,421.71,5,5,5,5,4,370.85
13242,1,1,2,2,5,5,5,3,4,421.08,413.45,466.85,5,4,4,4.66666666666667,4.4,433.793333333333
13243,2,1,1,1,5,5,5,4,4,492.19,476.96,565.33,5,5,5,5,4.6,511.493333333333
13244,2,3,2,2,5,4,5,5,4,376.16,365.82,466.85,3,4,4,3.33333333333333,4.6,402.943333333333
13245,2,2,2,2,4,3,3,2,3,383.65,421.39,450.43,4,4,4,4,3,418.49
13246,1,1,1,1,3,3,4,1,1,357.45,441.24,466.85,5,5,5,5,2.4,421.846666666667
13247,1,1,1,1,4,5,5,4,3,492.19,524.6,524.3,5,5,5,5,4.2,513.696666666667
13248,2,2,2,3,3,2,4,2,2,334.99,286.43,327.33,4,4,3,3.66666666666667,2.6,316.25
13249,2,1,1,1,4,4,3,1,3,376.16,389.64,450.43,5,5,5,5,3,405.41
13250,1,2,2,2,3,2,2,2,2,357.45,290.4,405.29,4,4,4,4,2.2,351.046666666667
13251,1,1,1,1,4,5,5,3,3,421.08,600.02,594.05,5,5,5,5,4,538.383333333333
13252,2,1,2,2,4,4,3,4,3,368.68,413.45,327.33,5,4,4,4.66666666666667,3.6,369.82
13253,2,3,3,3,3,3,3,4,4,372.42,409.48,351.95,3,3,3,3,3.4,377.95
13254,2,4,2,2,4,2,5,2,3,376.16,389.64,565.33,2,4,4,2.66666666666667,3.2,443.71
13255,2,2,2,2,3,3,3,3,3,357.45,433.3,339.64,4,4,4,4,3,376.796666666667
13256,1,1,1,1,4,4,4,3,3,346.22,433.3,405.29,5,5,5,5,3.6,394.936666666667
13257,1,4,1,1,4,4,3,1,3,357.45,369.79,392.98,2,5,5,3,3,373.406666666667
13258,1,3,2,2,3,4,4,3,3,492.19,361.85,405.29,3,4,4,3.33333333333333,3.4,419.776666666667
13259,2,2,2,2,5,5,4,5,4,421.08,476.96,594.05,4,4,4,4,4.6,497.363333333333
13260,1,4,4,4,4,3,2,2,4,331.25,286.43,339.64,2,2,2,2,3,319.106666666667
13261,2,4,2,2,4,4,3,3,4,372.42,345.97,392.98,2,4,4,2.66666666666667,3.6,370.456666666667
13262,2,2,4,1,4,4,5,2,4,383.65,405.52,495.57,4,2,5,4.33333333333333,3.8,428.246666666667
13263,2,1,1,1,4,4,2,2,2,357.45,361.85,495.57,5,5,5,5,2.8,404.956666666667
13264,2,1,2,1,4,4,3,3,3,372.42,524.6,466.85,5,4,5,5,3.4,454.623333333333
13265,2,3,3,3,3,2,2,2,2,492.19,345.97,495.57,3,3,3,3,2.2,444.576666666667
13266,1,1,5,4,3,3,2,3,3,334.99,286.43,421.71,5,1,2,4,2.8,347.71
13267,1,2,2,2,5,5,5,1,5,383.65,449.18,565.33,4,4,4,4,4.2,466.053333333333
13268,1,2,2,2,3,3,2,2,3,331.25,282.46,405.29,4,4,4,4,2.6,339.666666666667
13269,1,5,5,4,5,5,4,5,5,346.22,286.43,421.71,1,1,2,1.33333333333333,4.8,351.453333333333
13270,1,1,1,2,4,4,3,1,4,421.08,326.13,450.43,5,5,4,4.66666666666667,3.2,399.213333333333
13271,2,1,5,1,4,4,4,4,4,357.45,421.39,327.33,5,1,5,5,4,368.723333333333
13272,2,2,4,1,5,5,5,5,5,383.65,413.45,495.57,4,2,5,4.33333333333333,5,430.89
13273,1,3,2,1,4,3,2,2,3,372.42,318.19,351.95,3,4,5,3.66666666666667,2.8,347.52
13274,2,1,1,1,3,3,2,2,1,492.19,338.04,392.98,5,5,5,5,2.2,407.736666666667
13275,2,1,1,1,5,5,5,5,5,372.42,413.45,495.57,5,5,5,5,5,427.146666666667
13276,2,4,2,2,5,5,5,4,5,421.08,381.7,524.3,2,4,4,2.66666666666667,4.8,442.36
13277,2,4,2,2,4,4,3,5,4,372.42,524.6,495.57,2,4,4,2.66666666666667,4,464.196666666667
13278,1,1,5,2,4,4,3,5,4,383.65,286.43,565.33,5,1,4,4.66666666666667,4,411.803333333333
13279,1,2,2,1,4,4,3,3,4,421.08,405.52,565.33,4,4,5,4.33333333333333,3.6,463.976666666667
13280,1,3,2,1,2,1,3,4,3,492.19,469.03,594.05,3,4,5,3.66666666666667,2.6,518.423333333333
13281,1,2,1,1,3,4,4,5,5,376.16,409.48,565.33,4,5,5,4.33333333333333,4.2,450.323333333333
13282,1,2,1,1,4,4,4,2,5,421.08,409.48,495.57,4,5,5,4.33333333333333,3.8,442.043333333333
13283,1,1,1,1,3,3,2,2,3,346.22,330.1,450.43,5,5,5,5,2.6,375.583333333333
13284,1,1,1,1,3,3,3,5,5,492.19,345.97,421.71,5,5,5,5,3.8,419.956666666667
13285,1,3,2,3,3,3,4,2,2,421.08,338.04,351.95,3,4,3,3,2.8,370.356666666667
13286,1,1,1,1,4,3,3,1,3,357.45,433.3,392.98,5,5,5,5,2.8,394.576666666667
13287,1,3,3,3,2,3,4,2,3,421.08,290.4,524.3,3,3,3,3,2.8,411.926666666667
13288,2,4,3,3,3,2,2,2,2,376.16,365.82,351.95,2,3,3,2.33333333333333,2.2,364.643333333333
13289,2,2,3,3,4,4,5,2,2,376.16,322.16,434.02,4,3,3,3.66666666666667,3.4,377.446666666667
13290,2,2,4,1,4,4,4,2,2,376.16,409.48,421.71,4,2,5,4.33333333333333,3.2,402.45
13291,2,2,1,1,5,5,5,4,5,492.19,385.67,651.5,4,5,5,4.33333333333333,4.8,509.786666666667
13292,2,1,2,3,1,1,2,2,1,376.16,365.82,594.05,5,4,3,4.33333333333333,1.4,445.343333333333
13293,2,2,2,2,3,4,4,2,2,383.65,365.82,450.43,4,4,4,4,3,399.966666666667
13294,1,1,1,1,4,4,5,2,2,421.08,405.52,594.05,5,5,5,5,3.4,473.55
13295,1,1,1,1,5,3,5,3,4,383.65,381.7,434.02,5,5,5,5,4,399.79
13296,1,1,2,1,4,4,3,5,4,383.65,322.16,524.3,5,4,5,5,4,410.036666666667
13297,1,1,1,1,5,5,5,4,4,357.45,409.48,434.02,5,5,5,5,4.6,400.316666666667
13298,1,3,2,3,4,4,4,3,4,357.45,353.91,372.47,3,4,3,3,3.8,361.276666666667
13299,1,1,2,2,5,5,4,1,1,383.65,433.3,524.3,5,4,4,4.66666666666667,3.2,447.083333333333
13300,1,3,3,3,3,3,4,3,2,334.99,353.91,466.85,3,3,3,3,3,385.25
13301,1,2,4,2,4,4,3,3,4,492.19,338.04,450.43,4,2,4,4,3.6,426.886666666667
13302,1,3,2,2,3,3,3,2,3,368.68,353.91,434.02,3,4,4,3.33333333333333,2.8,385.536666666667
13303,1,1,5,4,5,4,5,4,4,346.22,318.19,351.95,5,1,2,4,4.4,338.786666666667
13304,2,1,2,1,3,3,4,2,3,492.19,381.7,495.57,5,4,5,5,3,456.486666666667
13305,2,1,2,1,4,5,5,3,5,492.19,365.82,434.02,5,4,5,5,4.4,430.676666666667
13306,2,3,2,1,4,4,5,2,3,492.19,385.67,495.57,3,4,5,3.66666666666667,3.6,457.81
13307,2,1,1,1,4,4,4,4,4,376.16,286.43,306.81,5,5,5,5,4,323.133333333333
13308,2,2,2,2,4,3,3,4,3,492.19,469.03,405.29,4,4,4,4,3.4,455.503333333333
13309,2,1,1,1,4,4,3,4,3,357.45,286.43,466.85,5,5,5,5,3.6,370.243333333333
13310,2,1,1,1,3,3,3,3,3,357.45,381.7,351.95,5,5,5,5,3,363.7
13311,2,1,5,1,4,5,4,3,4,492.19,405.52,565.33,5,1,5,5,4,487.68
13312,2,3,2,2,3,3,4,3,3,492.19,353.91,434.02,3,4,4,3.33333333333333,3.2,426.706666666667
13313,2,2,1,1,5,4,5,5,5,492.19,409.48,524.3,4,5,5,4.33333333333333,4.8,475.323333333333
13314,2,3,1,1,4,3,5,3,4,334.99,290.4,392.98,3,5,5,3.66666666666667,3.8,339.456666666667
13315,2,4,2,2,3,3,3,4,4,357.45,342,405.29,2,4,4,2.66666666666667,3.4,368.246666666667
13316,2,4,1,1,4,3,4,3,4,346.22,361.85,405.29,2,5,5,3,3.6,371.12
13317,1,4,3,2,3,3,1,2,2,346.22,342,565.33,2,3,4,2.66666666666667,2.2,417.85
13318,1,1,2,2,3,3,2,2,3,346.22,306.28,434.02,5,4,4,4.66666666666667,2.6,362.173333333333
13319,1,1,1,1,3,5,1,1,1,342.48,286.43,339.64,5,5,5,5,2.2,322.85
13320,1,2,3,1,3,3,3,4,3,342.48,334.07,466.85,4,3,5,4.33333333333333,3.2,381.133333333333
13321,1,4,4,4,2,3,2,1,2,334.99,290.4,495.57,2,2,2,2,2,373.653333333333
13322,1,2,3,3,2,1,2,3,3,346.22,330.1,351.95,4,3,3,3.66666666666667,2.2,342.756666666667
13323,2,3,3,3,3,3,2,4,3,346.22,600.02,405.29,3,3,3,3,3,450.51
13324,2,1,1,1,3,4,3,1,1,376.16,469.03,594.05,5,5,5,5,2.4,479.746666666667
13325,2,1,2,2,4,3,3,3,3,334.99,290.4,339.64,5,4,4,4.66666666666667,3.2,321.676666666667
13326,2,3,3,3,5,4,5,5,5,357.45,433.3,466.85,3,3,3,3,4.8,419.2
13327,2,2,2,2,4,4,3,3,4,421.08,405.52,421.71,4,4,4,4,3.6,416.103333333333
13328,2,1,1,1,5,5,4,4,4,372.42,433.3,594.05,5,5,5,5,4.4,466.59
13329,2,1,1,1,3,3,3,3,3,334.99,NA,315.02,5,5,5,5,3,NA
13330,2,2,2,2,3,3,3,3,3,368.68,353.91,372.47,4,4,4,4,3,365.02
13331,2,5,5,1,4,5,3,2,2,372.42,361.85,450.43,1,1,5,2.33333333333333,3.2,394.9
13332,1,4,4,4,2,2,1,1,1,421.08,298.34,466.85,2,2,2,2,1.4,395.423333333333
13333,2,2,2,2,4,4,4,4,3,383.65,405.52,466.85,4,4,4,4,3.8,418.673333333333
13334,2,4,3,2,5,5,5,4,4,492.19,600.02,651.5,2,3,4,2.66666666666667,4.6,581.236666666667
13335,2,2,2,2,4,3,5,4,4,492.19,441.24,495.57,4,4,4,4,4,476.333333333333
13336,2,4,5,5,5,5,5,5,5,492.19,476.96,466.85,2,1,1,1.66666666666667,5,478.666666666667
13337,2,5,3,3,3,3,2,2,2,421.08,353.91,450.43,1,3,3,1.66666666666667,2.4,408.473333333333
13338,2,1,4,1,5,5,5,5,4,421.08,600.02,434.02,5,2,5,5,4.8,485.04
13339,2,2,4,2,4,5,4,3,1,383.65,476.96,434.02,4,2,4,4,3.4,431.543333333333
13340,2,1,3,4,4,4,4,2,3,372.42,600.02,466.85,5,3,2,4,3.4,479.763333333333
13341,2,1,4,4,4,4,4,3,2,368.68,381.7,466.85,5,2,2,4,3.4,405.743333333333
13342,2,2,3,3,4,3,5,2,2,421.08,413.45,372.47,4,3,3,3.66666666666667,3.2,402.333333333333
13343,2,1,1,1,5,5,5,3,3,421.08,373.76,466.85,5,5,5,5,4.2,420.563333333333
13344,2,1,1,1,4,5,5,2,3,492.19,600.02,466.85,5,5,5,5,3.8,519.686666666667
13345,2,4,5,1,5,5,4,2,3,492.19,334.07,421.71,2,1,5,3,3.8,415.99
13346,1,NA,NA,NA,3,3,3,3,3,421.08,381.7,421.71,NA,NA,NA,NA,3,408.163333333333
13347,1,1,2,1,4,5,5,3,3,421.08,433.3,495.57,5,4,5,5,4,449.983333333333
13348,1,1,4,1,4,4,4,1,4,383.65,381.7,405.29,5,2,5,5,3.4,390.213333333333
13349,1,4,2,2,4,4,4,4,4,376.16,330.1,495.57,2,4,4,2.66666666666667,4,400.61
13350,1,3,4,2,4,4,4,3,3,492.19,449.18,651.5,3,2,4,3.33333333333333,3.6,530.956666666667
13351,1,2,3,2,3,3,3,2,1,383.65,345.97,495.57,4,3,4,4,2.4,408.396666666667
13352,1,1,2,5,3,2,4,1,5,342.48,286.43,339.64,5,4,1,3.66666666666667,3,322.85
13353,1,1,3,3,4,5,4,2,5,421.08,385.67,524.3,5,3,3,4.33333333333333,4,443.683333333333
13354,1,2,3,5,4,4,4,4,4,383.65,409.48,434.02,4,3,1,3,4,409.05
13355,1,5,5,5,4,4,4,4,4,383.65,353.91,421.71,1,1,1,1,4,386.423333333333
13356,1,1,1,1,3,3,5,3,3,421.08,433.3,466.85,5,5,5,5,3.4,440.41
13357,1,1,5,1,5,5,4,3,3,383.65,600.02,594.05,5,1,5,5,4,525.906666666667
13358,1,3,4,3,4,4,4,3,4,383.65,381.7,421.71,3,2,3,3,3.8,395.686666666667
13359,1,3,3,3,3,3,3,3,3,421.08,318.19,327.33,3,3,3,3,3,355.533333333333
13360,1,2,2,1,4,3,3,3,3,421.08,373.76,434.02,4,4,5,4.33333333333333,3.2,409.62
13361,1,1,1,1,5,5,5,3,5,492.19,413.45,565.33,5,5,5,5,4.6,490.323333333333
13362,1,1,1,1,4,5,5,1,3,346.22,334.07,495.57,5,5,5,5,3.6,391.953333333333
13363,2,2,2,2,5,5,5,4,2,421.08,365.82,524.3,4,4,4,4,4.2,437.066666666667
13364,2,2,3,1,4,4,4,2,3,492.19,469.03,594.05,4,3,5,4.33333333333333,3.4,518.423333333333
13365,2,5,5,1,5,5,5,3,4,492.19,381.7,466.85,1,1,5,2.33333333333333,4.4,446.913333333333
13366,2,3,3,3,3,3,5,1,3,421.08,469.03,421.71,3,3,3,3,3,437.273333333333
13367,2,4,2,2,5,4,4,2,3,492.19,476.96,594.05,2,4,4,2.66666666666667,3.6,521.066666666667
13368,2,2,3,1,5,5,5,3,5,492.19,421.39,524.3,4,3,5,4.33333333333333,4.6,479.293333333333
13369,2,1,2,1,4,4,3,4,4,492.19,413.45,565.33,5,4,5,5,3.8,490.323333333333
13370,2,3,3,3,3,3,3,2,2,492.19,469.03,466.85,3,3,3,3,2.6,476.023333333333
13371,2,2,4,2,4,4,4,3,4,492.19,381.7,495.57,4,2,4,4,3.8,456.486666666667
13372,2,1,1,1,4,4,4,1,5,492.19,409.48,495.57,5,5,5,5,3.6,465.746666666667
13373,2,1,2,2,4,4,4,3,4,383.65,385.67,651.5,5,4,4,4.66666666666667,3.8,473.606666666667
13374,2,2,2,2,4,5,5,3,5,383.65,409.48,421.71,4,4,4,4,4.4,404.946666666667
13375,2,2,3,2,3,3,3,2,2,346.22,286.43,327.33,4,3,4,4,2.6,319.993333333333
13376,2,1,2,1,4,3,5,3,3,492.19,600.02,434.02,5,4,5,5,3.6,508.743333333333
13377,2,1,2,2,4,3,4,3,3,421.08,433.3,421.71,5,4,4,4.66666666666667,3.4,425.363333333333
13378,1,1,1,1,4,3,2,1,1,372.42,413.45,594.05,5,5,5,5,2.2,459.973333333333
13379,1,3,3,2,4,4,4,5,1,383.65,469.03,392.98,3,3,4,3.33333333333333,3.6,415.22
13380,1,1,1,1,4,5,3,1,3,376.16,401.55,495.57,5,5,5,5,3.2,424.426666666667
13381,1,3,3,3,3,3,2,2,2,492.19,433.3,651.5,3,3,3,3,2.4,525.663333333333
13382,1,1,2,3,2,3,3,4,2,492.19,469.03,524.3,5,4,3,4.33333333333333,2.8,495.173333333333
13383,1,3,2,2,4,5,4,3,3,376.16,326.13,434.02,3,4,4,3.33333333333333,3.8,378.77
13384,1,1,5,1,4,3,3,3,3,492.19,365.82,594.05,5,1,5,5,3.2,484.02
13385,1,1,1,1,4,4,5,4,5,492.19,469.03,495.57,5,5,5,5,4.4,485.596666666667
13386,1,1,1,1,4,4,4,2,2,376.16,361.85,450.43,5,5,5,5,3.2,396.146666666667
13387,1,2,1,1,4,4,3,5,5,492.19,385.67,651.5,4,5,5,4.33333333333333,4.2,509.786666666667
13388,1,2,1,1,3,3,3,2,2,492.19,334.07,434.02,4,5,5,4.33333333333333,2.6,420.093333333333
13389,1,1,2,2,3,3,3,2,1,492.19,338.04,421.71,5,4,4,4.66666666666667,2.4,417.313333333333
13390,1,1,4,1,3,3,3,2,2,372.42,338.04,351.95,5,2,5,5,2.6,354.136666666667
13391,1,1,1,1,4,4,5,4,4,492.19,405.52,651.5,5,5,5,5,4.2,516.403333333333
13392,1,4,1,1,4,4,3,4,4,376.16,282.46,315.02,2,5,5,3,3.8,324.546666666667
13393,1,3,1,1,4,4,2,2,3,368.68,330.1,495.57,3,5,5,3.66666666666667,3,398.116666666667
13394,1,5,3,1,5,4,3,4,3,376.16,405.52,405.29,1,3,5,2.33333333333333,3.8,395.656666666667
13395,1,1,1,1,4,4,3,4,4,421.08,600.02,466.85,5,5,5,5,3.8,495.983333333333
13396,1,3,1,1,4,5,3,5,4,383.65,453.15,594.05,3,5,5,3.66666666666667,4.2,476.95
13397,1,4,3,1,4,4,4,3,3,357.45,322.16,351.95,2,3,5,3,3.6,343.853333333333
13398,1,1,1,1,4,3,3,3,4,376.16,385.67,524.3,5,5,5,5,3.4,428.71
13399,1,3,3,1,3,3,3,3,3,357.45,294.37,372.47,3,3,5,3.66666666666667,3,341.43
13400,1,1,1,1,5,5,3,5,1,342.48,600.02,421.71,5,5,5,5,3.8,454.736666666667
13401,1,3,2,3,3,3,3,4,2,346.22,385.67,450.43,3,4,3,3,3,394.106666666667
13402,1,2,2,1,5,5,5,5,5,376.16,373.76,421.71,4,4,5,4.33333333333333,5,390.543333333333
13403,1,2,2,2,3,4,4,2,2,421.08,441.24,565.33,4,4,4,4,3,475.883333333333
13404,1,1,1,1,5,5,4,5,4,492.19,433.3,524.3,5,5,5,5,4.6,483.263333333333
13405,1,3,4,3,5,5,4,1,3,421.08,409.48,466.85,3,2,3,3,3.6,432.47
13406,1,2,1,1,4,4,4,4,4,372.42,373.76,466.85,4,5,5,4.33333333333333,4,404.343333333333
13407,1,3,4,4,5,3,4,3,5,357.45,310.25,466.85,3,2,2,2.66666666666667,4,378.183333333333
13408,1,1,2,1,4,4,5,3,4,357.45,433.3,524.3,5,4,5,5,4,438.35
13409,2,1,1,1,5,5,5,3,3,421.08,476.96,495.57,5,5,5,5,4.2,464.536666666667
13410,2,2,2,1,4,3,5,3,3,368.68,409.48,495.57,4,4,5,4.33333333333333,3.6,424.576666666667
13411,2,5,4,5,5,5,5,4,4,372.42,409.48,466.85,1,2,1,1,4.6,416.25
13412,2,5,1,1,5,5,5,5,5,334.99,365.82,315.02,1,5,5,2.33333333333333,5,338.61
13413,2,2,2,1,4,4,4,4,3,421.08,564.29,565.33,4,4,5,4.33333333333333,3.8,516.9
13414,2,1,1,1,5,5,5,3,3,421.08,476.96,495.57,5,5,5,5,4.2,464.536666666667
13415,2,1,1,1,3,4,3,2,4,357.45,433.3,319.12,5,5,5,5,3.2,369.956666666667
13416,2,2,3,2,3,2,3,2,1,368.68,381.7,434.02,4,3,4,4,2.2,394.8
13417,2,1,1,4,3,3,3,2,2,383.65,342,351.95,5,5,2,4,2.6,359.2
13418,2,2,1,1,3,3,3,3,3,492.19,377.73,450.43,4,5,5,4.33333333333333,3,440.116666666667
13419,2,2,3,2,5,2,5,5,2,492.19,476.96,495.57,4,3,4,4,3.8,488.24
13420,2,4,4,3,3,5,3,2,1,383.65,381.7,392.98,2,2,3,2.33333333333333,2.8,386.11
13421,1,1,1,1,3,3,3,3,4,278.86,282.46,298.6,5,5,5,5,3.2,286.64
13422,1,1,1,1,3,3,3,4,3,376.16,322.16,372.47,5,5,5,5,3.2,356.93
13423,1,3,3,3,3,4,3,2,2,383.65,381.7,565.33,3,3,3,3,2.8,443.56
13424,1,4,5,5,5,5,5,5,5,421.08,600.02,524.3,2,1,1,1.66666666666667,5,515.133333333333
13425,1,2,1,1,5,4,3,3,3,376.16,377.73,450.43,4,5,5,4.33333333333333,3.6,401.44
13426,1,3,3,3,3,3,4,2,4,372.42,365.82,421.71,3,3,3,3,3.2,386.65
13427,1,4,3,3,3,4,3,2,4,346.22,286.43,327.33,2,3,3,2.33333333333333,3.2,319.993333333333
13428,1,1,2,2,3,3,3,2,2,421.08,469.03,450.43,5,4,4,4.66666666666667,2.6,446.846666666667
13429,1,3,3,3,3,3,3,3,3,357.45,353.91,421.71,3,3,3,3,3,377.69
13430,1,2,1,1,3,4,3,1,5,368.68,361.85,466.85,4,5,5,4.33333333333333,3.2,399.126666666667
13431,1,1,1,1,4,4,4,5,5,376.16,453.15,594.05,5,5,5,5,4.4,474.453333333333
13432,1,1,1,1,5,5,5,5,5,372.42,334.07,565.33,5,5,5,5,5,423.94
13433,1,2,2,2,2,2,2,2,2,346.22,345.97,450.43,4,4,4,4,2,380.873333333333
13434,1,4,4,4,3,3,3,2,3,368.68,361.85,466.85,2,2,2,2,2.8,399.126666666667
13435,2,1,1,1,3,4,1,2,2,346.22,361.85,466.85,5,5,5,5,2.4,391.64
13436,2,3,3,2,3,3,4,3,3,492.19,441.24,434.02,3,3,4,3.33333333333333,3.2,455.816666666667
13437,2,1,3,2,5,5,4,5,5,342.48,334.07,392.98,5,3,4,4.66666666666667,4.8,356.51
13438,2,2,1,1,4,4,3,4,4,357.45,409.48,351.95,4,5,5,4.33333333333333,3.8,372.96
13439,2,3,2,2,5,5,5,5,5,492.19,600.02,594.05,3,4,4,3.33333333333333,5,562.086666666667
13440,2,2,5,1,4,4,3,1,2,376.16,373.76,421.71,4,1,5,4.33333333333333,2.8,390.543333333333
13441,2,1,1,1,4,5,3,3,4,376.16,409.48,565.33,5,5,5,5,3.8,450.323333333333
13442,2,3,4,1,5,5,3,3,4,383.65,361.85,278.09,3,2,5,3.66666666666667,4,341.196666666667
13443,2,4,4,4,5,3,5,2,3,376.16,524.6,421.71,2,2,2,2,3.6,440.823333333333
13444,2,1,1,1,5,5,5,3,3,492.19,433.3,565.33,5,5,5,5,4.2,496.94
